callsid,tonality_variations,call_date,call_duration_sec,non_human_like_voice_instances,asr_errors,incorrect_responses,repetition_by_bot,interruption_handling_error,hallucination_error,high_response_time_flag,bot_followed_script_flag,fatal_student_identified_ai,fatal_ai_off_script,fatal_call_others,call_outcome,introduction_correct_flag,qualification_executed_flag,preference_executed_flag,closing_correct_flag,comments
CALL_0007246,2,2025-11-01,117,0,0,0,0,0,0,True,True,False,False,False,Cold,False,True,True,True,
CALL_0007247,1,2025-11-28,22,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0007248,3,2025-12-01,128,0,0,0,3,0,0,False,True,False,False,False,Callback Requested,True,False,True,True,Script followed but closing weak.
CALL_0007249,2,2025-11-21,154,1,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,True,True,
CALL_0007250,1,2025-11-23,171,0,0,0,0,0,0,False,True,False,False,False,Hot,True,False,True,True,
CALL_0007251,3,2025-12-01,194,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0007252,2,2025-11-10,255,1,0,0,0,0,0,False,True,False,False,False,Warm,False,True,False,True,
CALL_0007253,3,2025-11-13,111,1,0,0,0,0,0,True,True,False,False,False,Cold,True,True,True,True,
CALL_0007254,3,2025-11-26,139,0,0,0,2,0,0,False,False,False,False,False,Cold,True,True,True,True,Flat voice; empathy missed.
CALL_0007255,0,2025-11-25,12,0,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,False,Hallucination: incorrect info given.
CALL_0007256,2,2025-11-14,87,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,False,
CALL_0007257,2,2025-11-08,127,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007258,1,2025-11-16,195,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007259,2,2025-11-10,12,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,False,
CALL_0007260,3,2025-11-27,129,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007261,1,2025-11-19,150,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,False,True,
CALL_0007262,1,2025-11-29,63,0,0,0,0,0,0,False,False,False,False,False,Warm,True,True,True,True,
CALL_0007263,2,2025-11-13,156,1,0,0,2,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007264,2,2025-11-29,14,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,"Good flow, minor ASR glitch."
CALL_0007265,5,2025-11-17,25,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0007266,1,2025-11-24,82,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007267,2,2025-11-27,23,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,False,
CALL_0007268,2,2025-11-04,203,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,False,True,False,True,
CALL_0007269,4,2025-11-07,5,1,0,0,0,0,0,False,True,False,False,False,Warm,False,True,True,True,
CALL_0007270,1,2025-11-15,113,0,0,0,0,0,0,False,False,False,False,False,Cold,False,True,False,True,
CALL_0007271,1,2025-11-12,10,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Hallucination: incorrect info given.
CALL_0007272,2,2025-11-12,28,0,0,0,0,0,0,False,True,True,False,False,NA,True,False,False,True,Student requested callback.
CALL_0007273,4,2025-11-09,27,0,0,0,0,0,0,False,True,False,False,False,Hot,True,False,False,True,
CALL_0007274,2,2025-11-13,26,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,False,False,False,True,
CALL_0007275,2,2025-11-23,30,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007276,2,2025-11-14,188,0,0,2,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0007277,4,2025-11-14,110,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007278,2,2025-11-09,130,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0007279,1,2025-12-01,5,0,1,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007280,1,2025-11-27,213,0,0,0,0,0,0,True,True,False,False,False,Cold,False,True,True,True,
CALL_0007281,2,2025-11-05,189,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,True,
CALL_0007282,2,2025-11-06,26,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007283,1,2025-11-14,29,1,0,0,0,0,0,False,False,False,False,False,Cold,False,True,True,True,Hallucination: incorrect info given.
CALL_0007284,3,2025-11-13,16,3,0,0,0,0,0,True,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0007285,2,2025-11-15,162,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,True,
CALL_0007286,1,2025-11-25,12,0,0,0,0,0,0,False,False,False,False,False,Cold,False,False,False,True,
CALL_0007287,2,2025-11-23,90,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007288,0,2025-11-03,143,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007289,3,2025-11-07,23,1,0,0,0,0,0,True,True,False,False,False,Cold,True,True,False,True,
CALL_0007290,2,2025-11-09,17,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,False,False,
CALL_0007291,4,2025-11-12,28,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,False,
CALL_0007292,1,2025-11-06,30,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0007293,2,2025-11-27,30,0,0,0,0,0,0,False,False,False,False,False,Converted,True,True,False,False,
CALL_0007294,2,2025-11-03,167,2,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,True,False,"Good flow, minor ASR glitch."
CALL_0007295,1,2025-11-15,158,1,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0007296,2,2025-11-29,10,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,True,True,
CALL_0007297,1,2025-11-04,177,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,Non-human voice detected.
CALL_0007298,1,2025-11-18,167,1,0,0,0,0,0,True,True,False,False,False,Cold,True,True,False,True,"Good flow, minor ASR glitch."
CALL_0007299,0,2025-11-24,164,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Script followed but closing weak.
CALL_0007300,0,2025-11-18,41,0,0,0,2,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007301,1,2025-11-01,20,0,0,0,0,0,0,False,False,False,False,False,Cold,False,False,True,True,
CALL_0007302,1,2025-11-16,14,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007303,1,2025-11-04,157,1,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,False,False,True,
CALL_0007304,2,2025-11-11,12,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,False,
CALL_0007305,2,2025-11-26,122,1,0,0,0,0,0,True,True,False,False,False,Cold,False,True,True,True,
CALL_0007306,2,2025-11-22,198,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0007307,2,2025-11-23,217,1,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,
CALL_0007308,1,2025-11-20,6,0,0,0,2,0,0,False,False,False,False,False,Cold,True,True,True,True,High response time observed.
CALL_0007309,2,2025-11-20,28,1,1,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007310,1,2025-11-28,272,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Bot repeated the same line twice.
CALL_0007311,1,2025-11-07,125,1,0,0,0,0,0,True,True,False,False,False,NA,True,True,True,True,
CALL_0007312,0,2025-11-05,15,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,True,
CALL_0007313,2,2025-11-01,25,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,False,
CALL_0007314,2,2025-11-22,21,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007315,1,2025-11-22,26,1,1,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007316,1,2025-11-01,215,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Script followed but closing weak.
CALL_0007317,0,2025-11-26,249,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,True,
CALL_0007318,3,2025-12-01,207,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,"Good flow, minor ASR glitch."
CALL_0007319,1,2025-11-20,135,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,Hallucination: incorrect info given.
CALL_0007320,0,2025-12-01,7,1,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,True,High response time observed.
CALL_0007321,2,2025-11-28,21,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,False,
CALL_0007322,4,2025-11-01,9,0,0,2,0,0,0,False,True,False,False,False,Cold,False,True,True,False,
CALL_0007323,0,2025-11-19,109,0,0,0,0,0,0,True,True,False,False,False,NA,True,False,True,False,"Good flow, minor ASR glitch."
CALL_0007324,2,2025-11-20,130,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,False,True,High response time observed.
CALL_0007325,3,2025-11-03,23,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,False,False,
CALL_0007326,3,2025-11-06,195,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007327,1,2025-11-09,58,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007328,1,2025-11-03,126,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007329,2,2025-11-15,202,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0007330,1,2025-11-30,23,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,High response time observed.
CALL_0007331,1,2025-11-17,152,0,0,0,0,0,0,False,True,False,False,False,NA,True,True,True,True,
CALL_0007332,4,2025-11-29,209,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,Bot repeated the same line twice.
CALL_0007333,0,2025-11-08,56,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007334,0,2025-11-24,135,1,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0007335,2,2025-11-19,30,2,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,"Good flow, minor ASR glitch."
CALL_0007336,2,2025-11-09,20,0,0,0,0,0,0,False,False,False,False,False,Cold,False,True,False,True,Flat voice; empathy missed.
CALL_0007337,2,2025-11-08,7,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007338,4,2025-11-01,106,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007339,2,2025-11-07,7,0,0,0,0,0,0,False,True,False,False,False,NA,True,False,True,True,
CALL_0007340,2,2025-11-03,153,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007341,1,2025-11-14,194,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,Hallucination: incorrect info given.
CALL_0007342,1,2025-11-26,99,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,False,
CALL_0007343,1,2025-11-21,68,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007344,0,2025-11-17,88,1,0,0,0,0,0,False,True,False,False,False,Cold,False,False,True,True,
CALL_0007345,2,2025-12-01,30,1,0,0,0,0,0,False,True,False,False,False,Warm,True,False,True,True,
CALL_0007346,2,2025-11-10,166,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007347,3,2025-11-26,26,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007348,1,2025-11-30,11,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007349,0,2025-11-19,8,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,False,True,
CALL_0007350,2,2025-11-19,10,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0007351,1,2025-11-06,123,0,0,0,0,0,0,False,True,False,False,False,Cold,False,False,True,True,Flat voice; empathy missed.
CALL_0007352,2,2025-11-30,192,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,High response time observed.
CALL_0007353,1,2025-11-09,18,0,0,0,0,0,0,True,True,False,False,False,Cold,True,True,False,True,
CALL_0007354,0,2025-11-21,88,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,False,
CALL_0007355,2,2025-11-02,235,0,0,0,0,0,0,True,True,False,False,False,Cold,True,True,True,False,
CALL_0007356,0,2025-11-10,125,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0007357,3,2025-11-28,169,0,0,0,0,0,0,False,True,False,False,False,NA,False,True,False,True,
CALL_0007358,2,2025-11-21,23,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0007359,1,2025-11-07,8,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Bot repeated the same line twice.
CALL_0007360,2,2025-11-10,15,1,0,0,0,0,0,False,True,False,False,False,Converted,True,True,True,True,
CALL_0007361,1,2025-11-04,196,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,True,False,Student requested callback.
CALL_0007362,1,2025-11-18,10,0,0,0,0,0,0,False,False,False,False,False,Warm,True,True,False,True,Hallucination: incorrect info given.
CALL_0007363,1,2025-11-15,98,0,0,0,0,0,0,False,False,False,False,False,NA,True,False,True,True,
CALL_0007364,4,2025-11-28,186,0,0,0,0,0,0,True,True,False,False,False,Cold,True,False,True,True,Student requested callback.
CALL_0007365,3,2025-11-08,132,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,
CALL_0007366,2,2025-11-04,168,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Hallucination: incorrect info given.
CALL_0007367,1,2025-11-07,168,0,0,0,0,0,0,True,True,False,False,False,Cold,False,True,True,True,
CALL_0007368,2,2025-11-09,291,0,0,0,0,0,0,False,False,False,False,False,Cold,False,False,True,False,
CALL_0007369,4,2025-11-07,169,0,0,0,0,0,0,False,True,False,False,False,Converted,True,True,False,True,
CALL_0007370,1,2025-11-04,15,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,False,True,Student requested callback.
CALL_0007371,2,2025-11-26,6,0,0,0,0,1,0,False,True,False,False,False,Warm,True,True,False,True,
CALL_0007372,3,2025-11-14,25,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,False,
CALL_0007373,2,2025-11-28,24,1,0,0,2,0,0,False,True,False,False,False,Callback Requested,False,False,False,True,
CALL_0007374,2,2025-11-18,108,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,True,True,
CALL_0007375,1,2025-11-14,159,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,True,True,False,True,
CALL_0007376,4,2025-11-23,226,0,0,0,0,0,0,False,False,False,False,False,Callback Requested,False,True,True,True,Flat voice; empathy missed.
CALL_0007377,1,2025-11-05,257,0,1,0,0,0,0,False,False,False,False,False,NA,True,True,True,True,High response time observed.
CALL_0007378,2,2025-11-04,76,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007379,1,2025-11-26,11,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0007380,1,2025-11-14,232,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007381,1,2025-11-07,26,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007382,1,2025-11-29,5,1,0,0,0,0,0,True,False,False,False,False,Cold,True,True,False,False,
CALL_0007383,1,2025-11-03,76,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,False,True,
CALL_0007384,3,2025-11-11,153,0,0,0,1,0,0,False,True,False,False,False,Cold,True,True,False,True,Non-human voice detected.
CALL_0007385,2,2025-12-01,70,0,0,0,3,0,0,False,True,False,False,False,Converted,True,True,True,False,
CALL_0007386,1,2025-11-21,206,0,0,0,0,0,0,False,True,False,False,False,Warm,True,True,False,True,
CALL_0007387,2,2025-11-30,24,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007388,1,2025-11-25,14,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,Student requested callback.
CALL_0007389,2,2025-11-07,151,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007390,1,2025-12-01,195,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,False,False,"Good flow, minor ASR glitch."
CALL_0007391,3,2025-11-29,172,1,0,0,0,0,2,False,True,False,False,False,Warm,True,False,True,False,Script followed but closing weak.
CALL_0007392,2,2025-11-19,103,1,0,0,0,0,0,False,True,False,False,False,Warm,False,False,True,True,
CALL_0007393,2,2025-12-01,10,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007394,1,2025-11-28,181,1,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0007395,2,2025-11-03,30,2,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,High response time observed.
CALL_0007396,3,2025-11-16,7,2,0,0,0,0,0,True,True,False,False,False,Callback Requested,True,False,True,True,
CALL_0007397,1,2025-11-12,224,0,0,0,0,0,0,False,True,False,False,False,Cold,True,False,False,True,
CALL_0007398,1,2025-11-03,254,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,True,True,True,
CALL_0007399,2,2025-11-29,23,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,False,False,
CALL_0007400,2,2025-11-25,18,0,0,2,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007401,1,2025-11-26,180,2,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,True,
CALL_0007402,2,2025-11-28,54,1,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,False,Hallucination: incorrect info given.
CALL_0007403,2,2025-12-01,126,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,True,
CALL_0007404,2,2025-11-27,49,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,Non-human voice detected.
CALL_0007405,2,2025-11-15,24,0,0,0,0,0,0,False,False,False,False,False,Cold,False,True,True,True,
CALL_0007406,1,2025-11-29,21,1,0,1,0,0,0,False,True,False,False,False,Cold,False,False,False,True,
CALL_0007407,2,2025-11-10,49,0,0,0,0,0,0,False,True,False,False,False,Converted,True,False,False,True,Hallucination: incorrect info given.
CALL_0007408,1,2025-11-23,86,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
CALL_0007409,0,2025-11-06,21,1,0,0,0,0,0,False,False,False,False,False,Cold,False,True,False,True,
CALL_0007410,1,2025-11-19,16,1,0,0,0,0,0,False,True,False,False,False,Warm,True,False,False,True,
CALL_0007411,2,2025-11-29,179,1,1,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007412,2,2025-11-28,11,0,0,0,0,0,0,False,False,False,False,False,Warm,True,True,True,True,
CALL_0007413,3,2025-11-06,181,0,0,0,0,0,0,False,True,False,False,False,Cold,False,True,True,False,
CALL_0007414,0,2025-11-08,186,0,0,0,0,0,0,False,True,False,False,False,Hot,True,True,False,True,Non-human voice detected.
CALL_0007415,3,2025-11-10,19,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007416,0,2025-11-24,97,0,0,0,0,0,0,False,False,False,False,False,Cold,True,False,True,True,
CALL_0007417,1,2025-11-22,104,1,0,0,0,0,0,False,True,False,False,False,Cold,True,False,True,False,
CALL_0007418,0,2025-11-07,14,0,0,0,0,0,0,False,False,False,False,False,NA,True,True,True,True,
CALL_0007419,3,2025-11-24,235,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007420,0,2025-11-13,160,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,False,True,
CALL_0007421,1,2025-11-30,21,1,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,True,
CALL_0007422,2,2025-11-18,212,1,0,0,1,0,0,False,False,False,False,False,Cold,False,False,False,True,Flat voice; empathy missed.
CALL_0007423,0,2025-11-19,94,0,0,0,0,0,0,False,False,False,False,False,Cold,True,True,True,False,
CALL_0007424,0,2025-12-01,27,0,0,0,0,0,0,False,True,False,False,False,Callback Requested,True,False,True,True,Flat voice; empathy missed.
CALL_0007425,1,2025-11-23,28,0,0,0,0,0,0,False,True,False,False,False,Cold,True,True,True,False,
